user_id,url,channel,received_at
9993,/products/983,organic_search,1742318201
7293,/products/638,paid_search,1742318201
5285,/products/257,referral,1742318201
3299,/products/523,display,1742318201
8929,/products/392,organic_search,1742318201
2995,/products/118,display,1742318201
1485,/products/691,referral,1742318201
4264,/products/893,social,1742318201
380,/products/999,social,1742318201
1664,/products/566,organic_search,1742318201
7046,/products/130,paid_search,1742318201
4496,/products/604,referral,1742318201
2328,/products/69,social,1742318201
4006,/products/8,display,1742318201
7616,/products/775,display,1742318201
9222,/products/661,referral,1742318201
6688,/products/924,referral,1742318201
1287,/products/502,organic_search,1742318201
9605,/products/349,display,1742318201
1924,/products/400,paid_search,1742318201
1236,/products/377,organic_search,1742318201
4588,/products/751,organic_search,1742318201
1026,/products/394,referral,1742318201
3646,/products/710,paid_search,1742318201
5213,/products/465,paid_search,1742318201
9639,/products/716,organic_search,1742318201
2831,/products/785,organic_search,1742318201
8110,/products/363,referral,1742318201
5287,/products/99,paid_search,1742318201
1799,/products/718,paid_search,1742318201
567,/products/365,display,1742318201
3752,/products/876,organic_search,1742318201
59,/products/803,display,1742318201
5384,/products/391,referral,1742318201
7618,/products/583,organic_search,1742318201
6497,/products/816,display,1742318201
1326,/products/672,referral,1742318201
2735,/products/549,organic_search,1742318201
8911,/products/809,organic_search,1742318201
53,/products/363,referral,1742318201
9726,/products/275,referral,1742318201
6850,/products/63,social,1742318201
3215,/products/434,organic_search,1742318201
9135,/products/658,organic_search,1742318201
8428,/products/673,paid_search,1742318201
440,/products/418,organic_search,1742318201
7662,/products/182,social,1742318201
5139,/products/529,organic_search,1742318201
8254,/products/381,organic_search,1742318201
8622,/products/523,social,1742318201
6144,/products/384,social,1742318201
6120,/products/762,referral,1742318201
2149,/products/280,referral,1742318201
5097,/products/981,social,1742318201
6278,/products/568,social,1742318201
1428,/products/35,display,1742318201
3129,/products/542,referral,1742318201
3342,/products/248,display,1742318201
3582,/products/314,referral,1742318201
2377,/products/502,organic_search,1742318201
387,/products/374,display,1742318201
5816,/products/850,social,1742318201
6857,/products/858,display,1742318201
1004,/products/314,display,1742318201
9919,/products/174,organic_search,1742318201
8653,/products/629,display,1742318201
3661,/products/693,display,1742318201
1124,/products/480,display,1742318201
1655,/products/978,paid_search,1742318201
5428,/products/364,social,1742318201
1849,/products/126,organic_search,1742318201
2854,/products/143,referral,1742318201
4682,/products/163,social,1742318201
5426,/products/19,display,1742318201
1795,/products/778,social,1742318201
6069,/products/928,organic_search,1742318201
6963,/products/667,paid_search,1742318201
3123,/products/133,referral,1742318201
7762,/products/588,organic_search,1742318201
3833,/products/104,social,1742318201
2692,/products/910,paid_search,1742318201
4758,/products/240,display,1742318201
3799,/products/986,paid_search,1742318201
2622,/products/305,paid_search,1742318201
4421,/products/16,social,1742318201
4633,/products/258,referral,1742318201
6291,/products/787,organic_search,1742318201
7258,/products/300,social,1742318201
508,/products/238,social,1742318201
1463,/products/747,organic_search,1742318201
4024,/products/533,organic_search,1742318201
4769,/products/973,organic_search,1742318201
893,/products/541,organic_search,1742318201
4597,/products/686,paid_search,1742318201
8844,/products/190,display,1742318201
9471,/products/171,social,1742318201
7483,/products/12,paid_search,1742318201
3632,/products/472,organic_search,1742318201
4715,/products/100,display,1742318201
5343,/products/797,social,1742318201
8147,/products/686,social,1742318201
6299,/products/296,display,1742318201
2106,/products/371,social,1742318201
1555,/products/983,display,1742318201
836,/products/475,organic_search,1742318201
7690,/products/485,referral,1742318201
4252,/products/383,display,1742318201
3704,/products/63,display,1742318201
5825,/products/647,referral,1742318201
3237,/products/766,organic_search,1742318201
1728,/products/838,display,1742318201
5805,/products/132,social,1742318201
9551,/products/331,display,1742318201
420,/products/941,organic_search,1742318201
2779,/products/845,social,1742318201
3594,/products/96,paid_search,1742318201
4193,/products/973,display,1742318201
7911,/products/181,referral,1742318201
8151,/products/3,paid_search,1742318201
1830,/products/913,social,1742318201
2024,/products/822,paid_search,1742318201
6096,/products/474,paid_search,1742318201
4543,/products/27,paid_search,1742318201
6225,/products/375,social,1742318201
9447,/products/198,display,1742318201
6665,/products/172,display,1742318201
8139,/products/697,paid_search,1742318201
8545,/products/681,display,1742318201
2710,/products/770,social,1742318201
7653,/products/189,display,1742318201
1163,/products/504,paid_search,1742318201
3068,/products/966,social,1742318201
7820,/products/393,social,1742318201
8282,/products/914,organic_search,1742318201
7308,/products/123,paid_search,1742318201
5986,/products/153,referral,1742318201
8141,/products/517,organic_search,1742318201
5330,/products/228,organic_search,1742318201
6050,/products/717,display,1742318201
2392,/products/762,social,1742318201
6941,/products/184,organic_search,1742318201
2860,/products/589,referral,1742318201
369,/products/109,social,1742318201
6745,/products/136,social,1742318201
9643,/products/702,paid_search,1742318201
854,/products/916,paid_search,1742318201
1535,/products/437,organic_search,1742318201
4085,/products/360,referral,1742318201
1143,/products/679,social,1742318201
9914,/products/355,display,1742318201
4558,/products/445,organic_search,1742318201
4222,/products/518,paid_search,1742318201
2166,/products/978,paid_search,1742318201
8941,/products/177,organic_search,1742318201
796,/products/323,organic_search,1742318201
7286,/products/326,referral,1742318201
7370,/products/541,referral,1742318201
5450,/products/442,paid_search,1742318201
2433,/products/897,social,1742318201
1053,/products/680,referral,1742318201
7552,/products/617,referral,1742318201
6296,/products/686,organic_search,1742318201
213,/products/408,organic_search,1742318201
4094,/products/461,display,1742318201
64,/products/325,social,1742318201
7495,/products/183,referral,1742318201
9430,/products/962,referral,1742318201
7248,/products/513,organic_search,1742318201
7730,/products/111,display,1742318201
2636,/products/614,referral,1742318201
5025,/products/830,organic_search,1742318201
9697,/products/809,display,1742318201
7017,/products/242,paid_search,1742318201
481,/products/866,organic_search,1742318201
7991,/products/377,social,1742318201
1327,/products/290,referral,1742318201
5064,/products/590,social,1742318201
4472,/products/64,organic_search,1742318201
1300,/products/386,organic_search,1742318201
4395,/products/763,organic_search,1742318201
9671,/products/57,paid_search,1742318201
9323,/products/811,referral,1742318201
68,/products/666,referral,1742318201
7971,/products/119,display,1742318201
8141,/products/872,organic_search,1742318201
999,/products/600,referral,1742318201
9353,/products/54,paid_search,1742318201
7909,/products/836,social,1742318201
2540,/products/999,display,1742318201
4068,/products/996,social,1742318201
6091,/products/974,social,1742318201
580,/products/111,organic_search,1742318201
4845,/products/709,display,1742318201
1248,/products/8,organic_search,1742318201
1755,/products/351,organic_search,1742318201
6257,/products/6,referral,1742318201
7694,/products/797,paid_search,1742318201
9170,/products/384,social,1742318201
1211,/products/393,display,1742318201
6819,/products/688,organic_search,1742318201
1088,/products/39,referral,1742318201
932,/products/857,display,1742318201
3563,/products/366,social,1742318201
9802,/products/609,social,1742318201
8437,/products/521,referral,1742318201
5305,/products/793,display,1742318201
6549,/products/450,social,1742318201
5083,/products/610,paid_search,1742318201
5100,/products/332,social,1742318201
6272,/products/948,paid_search,1742318201
8837,/products/268,paid_search,1742318201
3526,/products/515,social,1742318201
5728,/products/527,referral,1742318201
5393,/products/942,social,1742318201
4444,/products/303,organic_search,1742318201
3354,/products/849,paid_search,1742318201
9860,/products/906,paid_search,1742318201
8705,/products/761,referral,1742318201
3548,/products/410,referral,1742318201
1911,/products/76,referral,1742318201
4166,/products/103,organic_search,1742318201
8634,/products/812,paid_search,1742318201
7639,/products/732,paid_search,1742318201
4856,/products/106,organic_search,1742318201
8356,/products/768,paid_search,1742318201
1262,/products/190,referral,1742318201
6605,/products/809,referral,1742318201
162,/products/714,organic_search,1742318201
7656,/products/531,display,1742318201
4785,/products/633,organic_search,1742318201
1987,/products/487,paid_search,1742318201
3248,/products/315,paid_search,1742318201
2603,/products/949,social,1742318201
7561,/products/467,organic_search,1742318201
8126,/products/95,display,1742318201
5485,/products/920,paid_search,1742318201
7909,/products/248,social,1742318201
2457,/products/338,social,1742318201
8237,/products/504,organic_search,1742318201
4957,/products/662,organic_search,1742318201
2556,/products/925,referral,1742318201
9605,/products/450,social,1742318201
4927,/products/529,paid_search,1742318201
3906,/products/248,organic_search,1742318201
2850,/products/732,organic_search,1742318201
1776,/products/992,organic_search,1742318201
1922,/products/797,organic_search,1742318201
9296,/products/523,referral,1742318201
7168,/products/797,referral,1742318201
7559,/products/440,organic_search,1742318201
6973,/products/307,organic_search,1742318201
5326,/products/985,social,1742318201
1135,/products/260,paid_search,1742318201
2819,/products/737,social,1742318201
4596,/products/797,social,1742318201
6841,/products/209,organic_search,1742318201
7653,/products/722,paid_search,1742318201
8434,/products/44,organic_search,1742318201
7218,/products/900,social,1742318201
2918,/products/210,organic_search,1742318201
8438,/products/756,referral,1742318201
8072,/products/45,display,1742318201
8163,/products/282,referral,1742318201
7752,/products/528,social,1742318201
9954,/products/627,paid_search,1742318201
5024,/products/199,social,1742318201
6202,/products/330,referral,1742318201
2201,/products/118,social,1742318201
2166,/products/605,organic_search,1742318201
4653,/products/799,display,1742318201
4256,/products/535,display,1742318201
1747,/products/689,social,1742318201
7052,/products/123,organic_search,1742318201
2369,/products/660,social,1742318201
1769,/products/42,referral,1742318201
2669,/products/468,paid_search,1742318201
9069,/products/649,paid_search,1742318201
2167,/products/294,referral,1742318201
8949,/products/869,organic_search,1742318201
3537,/products/316,organic_search,1742318201
8346,/products/351,organic_search,1742318201
8155,/products/967,referral,1742318201
5737,/products/441,referral,1742318201
3666,/products/515,paid_search,1742318201
5605,/products/408,referral,1742318201
6550,/products/671,organic_search,1742318201
8612,/products/624,organic_search,1742318201
4032,/products/404,social,1742318201
5036,/products/831,organic_search,1742318201
4049,/products/635,social,1742318201
3638,/products/377,referral,1742318201
9124,/products/554,referral,1742318201
5442,/products/624,social,1742318201
8690,/products/793,paid_search,1742318201
2142,/products/716,referral,1742318201
6090,/products/117,referral,1742318201
8727,/products/863,social,1742318201
5452,/products/227,social,1742318201
3729,/products/563,referral,1742318201
4578,/products/865,social,1742318201
4360,/products/952,referral,1742318201
1320,/products/606,display,1742318201
6193,/products/190,referral,1742318201
1167,/products/631,referral,1742318201
4957,/products/508,organic_search,1742318201
4211,/products/575,social,1742318201
9099,/products/686,organic_search,1742318201
7052,/products/797,social,1742318201
2805,/products/628,paid_search,1742318201
2675,/products/910,display,1742318201
1597,/products/878,display,1742318201
9288,/products/552,referral,1742318201
6253,/products/122,organic_search,1742318201
4703,/products/106,paid_search,1742318201
5288,/products/815,referral,1742318201
7502,/products/727,organic_search,1742318201
3138,/products/550,display,1742318201
8373,/products/332,referral,1742318201
4424,/products/946,paid_search,1742318201
6492,/products/866,social,1742318201
7865,/products/66,referral,1742318201
5949,/products/580,referral,1742318201
992,/products/223,paid_search,1742318201
8612,/products/181,organic_search,1742318201
578,/products/476,paid_search,1742318201
3356,/products/632,referral,1742318201
2371,/products/475,display,1742318201
7608,/products/55,display,1742318201
1834,/products/891,social,1742318201
3378,/products/767,display,1742318201
1647,/products/185,referral,1742318201
1158,/products/871,display,1742318201
3078,/products/435,referral,1742318201
4980,/products/740,paid_search,1742318201
2365,/products/28,organic_search,1742318201
2031,/products/451,paid_search,1742318201
1531,/products/963,referral,1742318201
7220,/products/675,display,1742318201
742,/products/378,paid_search,1742318201
5710,/products/432,social,1742318201
2137,/products/244,paid_search,1742318201
1217,/products/269,display,1742318201
9689,/products/683,referral,1742318201
2130,/products/324,social,1742318201
4935,/products/874,referral,1742318201
9925,/products/855,organic_search,1742318201
5321,/products/310,referral,1742318201
2756,/products/120,paid_search,1742318201
392,/products/541,organic_search,1742318201
1315,/products/413,organic_search,1742318201
7768,/products/273,paid_search,1742318201
5941,/products/713,social,1742318201
2238,/products/812,paid_search,1742318201
9035,/products/826,social,1742318201
909,/products/9,organic_search,1742318201
1430,/products/860,paid_search,1742318201
1943,/products/789,organic_search,1742318201
8248,/products/997,social,1742318201
4830,/products/326,organic_search,1742318201
5370,/products/39,organic_search,1742318201
9178,/products/273,organic_search,1742318201
3612,/products/658,paid_search,1742318201
147,/products/649,display,1742318201
7096,/products/846,referral,1742318201
4763,/products/384,referral,1742318201
3965,/products/887,social,1742318201
2330,/products/208,organic_search,1742318201
604,/products/89,referral,1742318201
8680,/products/172,referral,1742318201
9858,/products/438,social,1742318201
4169,/products/92,organic_search,1742318201
5095,/products/300,paid_search,1742318201
3399,/products/954,social,1742318201
6450,/products/351,referral,1742318201
9040,/products/532,referral,1742318201
769,/products/519,social,1742318201
9811,/products/108,paid_search,1742318201
2208,/products/29,paid_search,1742318201
6,/products/900,organic_search,1742318201
9599,/products/497,referral,1742318201
2414,/products/315,paid_search,1742318201
4897,/products/784,display,1742318201
4261,/products/845,paid_search,1742318201
5420,/products/964,organic_search,1742318201
6657,/products/989,display,1742318201
2497,/products/567,paid_search,1742318201
1587,/products/99,social,1742318201
244,/products/317,display,1742318201
9089,/products/796,social,1742318201
4380,/products/561,referral,1742318201
9744,/products/4,organic_search,1742318201
8032,/products/332,social,1742318201
2039,/products/941,referral,1742318201
6576,/products/131,organic_search,1742318201
9015,/products/67,display,1742318201
5243,/products/508,display,1742318201
7721,/products/137,display,1742318201
3690,/products/97,paid_search,1742318201
2269,/products/514,referral,1742318201
8628,/products/521,display,1742318201
9187,/products/691,organic_search,1742318201
20,/products/820,social,1742318201
9643,/products/558,referral,1742318201
6141,/products/418,paid_search,1742318201
9661,/products/33,organic_search,1742318201
4868,/products/914,organic_search,1742318201
2703,/products/964,paid_search,1742318201
4584,/products/41,display,1742318201
5279,/products/803,organic_search,1742318201
9343,/products/256,display,1742318201
1198,/products/994,referral,1742318201
1749,/products/658,display,1742318201
7842,/products/51,organic_search,1742318201
2594,/products/686,paid_search,1742318201
2404,/products/257,organic_search,1742318201
4224,/products/726,organic_search,1742318201
2014,/products/20,paid_search,1742318201
793,/products/395,social,1742318201
7702,/products/516,display,1742318201
7147,/products/798,referral,1742318201
9551,/products/582,paid_search,1742318201
9481,/products/131,social,1742318201
3011,/products/71,organic_search,1742318201
1429,/products/310,paid_search,1742318201
153,/products/494,paid_search,1742318201
5433,/products/777,social,1742318201
9376,/products/277,paid_search,1742318201
656,/products/397,paid_search,1742318201
4158,/products/833,social,1742318201
4608,/products/12,display,1742318201
6892,/products/146,paid_search,1742318201
985,/products/188,referral,1742318201
6445,/products/728,display,1742318201
3145,/products/660,referral,1742318201
2628,/products/298,paid_search,1742318201
5991,/products/525,display,1742318201
3460,/products/495,paid_search,1742318201
7801,/products/549,referral,1742318201
6955,/products/280,social,1742318201
1002,/products/649,referral,1742318201
5978,/products/623,display,1742318201
2667,/products/278,social,1742318201
9034,/products/992,organic_search,1742318201
6551,/products/94,paid_search,1742318201
5821,/products/958,paid_search,1742318201
7207,/products/578,paid_search,1742318201
5586,/products/679,paid_search,1742318201
570,/products/656,organic_search,1742318201
4307,/products/346,paid_search,1742318201
4628,/products/102,paid_search,1742318201
5112,/products/317,referral,1742318201
2627,/products/878,social,1742318201
6758,/products/924,display,1742318201
4592,/products/370,organic_search,1742318201
6406,/products/139,organic_search,1742318201
793,/products/916,referral,1742318201
3598,/products/252,social,1742318201
1810,/products/719,paid_search,1742318201
412,/products/501,referral,1742318201
2536,/products/263,referral,1742318201
1268,/products/626,organic_search,1742318201
4744,/products/758,paid_search,1742318201
7014,/products/55,referral,1742318201
120,/products/806,organic_search,1742318201
9128,/products/553,organic_search,1742318201
8625,/products/58,social,1742318201
4013,/products/587,referral,1742318201
1810,/products/867,paid_search,1742318201
4026,/products/927,referral,1742318201
4808,/products/742,organic_search,1742318201
8611,/products/339,organic_search,1742318201
5054,/products/604,paid_search,1742318201
1267,/products/94,social,1742318201
2062,/products/382,display,1742318201
395,/products/439,referral,1742318201
4849,/products/314,referral,1742318201
7382,/products/461,social,1742318201
9953,/products/320,display,1742318201
1187,/products/620,display,1742318201
8105,/products/822,referral,1742318201
4665,/products/388,referral,1742318201
7200,/products/850,organic_search,1742318201
4382,/products/557,organic_search,1742318201
122,/products/818,display,1742318201
8820,/products/971,organic_search,1742318201
8415,/products/675,organic_search,1742318201
4436,/products/285,referral,1742318201
5412,/products/543,display,1742318201
8756,/products/425,referral,1742318201
4495,/products/783,display,1742318201
2191,/products/908,organic_search,1742318201
9630,/products/643,paid_search,1742318201
9950,/products/528,organic_search,1742318201
1816,/products/931,social,1742318201
143,/products/97,referral,1742318201
5241,/products/55,organic_search,1742318201
3898,/products/10,organic_search,1742318201
7655,/products/342,paid_search,1742318201
6813,/products/420,referral,1742318201
6294,/products/764,organic_search,1742318201
7765,/products/69,paid_search,1742318201
3272,/products/753,organic_search,1742318201
5937,/products/561,referral,1742318201
3320,/products/812,referral,1742318201
6682,/products/956,social,1742318201
1019,/products/628,organic_search,1742318201
8929,/products/574,organic_search,1742318201
8326,/products/693,referral,1742318201
407,/products/549,organic_search,1742318201
4916,/products/493,organic_search,1742318201
5825,/products/13,social,1742318201
8710,/products/475,display,1742318201
3596,/products/147,social,1742318201
6440,/products/334,organic_search,1742318201
6994,/products/456,paid_search,1742318201
39,/products/410,organic_search,1742318201
1671,/products/983,paid_search,1742318201
8970,/products/185,display,1742318201
2759,/products/920,paid_search,1742318201
744,/products/142,paid_search,1742318201
1387,/products/982,organic_search,1742318201
6600,/products/568,display,1742318201
1077,/products/516,organic_search,1742318201
1129,/products/856,organic_search,1742318201
4959,/products/743,referral,1742318201
5702,/products/51,social,1742318201
8577,/products/64,referral,1742318201
3770,/products/256,social,1742318201
3018,/products/527,paid_search,1742318201
7296,/products/464,referral,1742318201
9232,/products/710,social,1742318201
384,/products/246,display,1742318201
1629,/products/586,display,1742318201
5900,/products/344,paid_search,1742318201
4503,/products/584,paid_search,1742318201
3462,/products/597,referral,1742318201
7660,/products/233,organic_search,1742318201
4109,/products/881,display,1742318201
2812,/products/720,referral,1742318201
7403,/products/302,paid_search,1742318201
6390,/products/369,display,1742318201
5353,/products/547,referral,1742318201
9466,/products/910,social,1742318201
2003,/products/690,social,1742318201
5994,/products/832,referral,1742318201
6426,/products/565,display,1742318201
8093,/products/175,display,1742318201
29,/products/636,organic_search,1742318201
7215,/products/870,display,1742318201
982,/products/607,display,1742318201
7243,/products/933,referral,1742318201
7347,/products/809,display,1742318201
1350,/products/299,organic_search,1742318201
2580,/products/770,referral,1742318201
4704,/products/832,paid_search,1742318201
9357,/products/205,referral,1742318201
8444,/products/506,display,1742318201
6990,/products/45,referral,1742318201
4330,/products/84,organic_search,1742318201
1831,/products/445,referral,1742318201
944,/products/830,social,1742318201
6694,/products/403,organic_search,1742318201
8154,/products/329,display,1742318201
5227,/products/362,paid_search,1742318201
3915,/products/932,display,1742318201
1701,/products/546,referral,1742318201
2091,/products/553,paid_search,1742318201
7205,/products/19,display,1742318201
6819,/products/163,paid_search,1742318201
6652,/products/926,referral,1742318201
1443,/products/178,paid_search,1742318201
3083,/products/528,organic_search,1742318201
4040,/products/59,social,1742318201
8050,/products/868,paid_search,1742318201
305,/products/122,organic_search,1742318201
1091,/products/321,display,1742318201
3122,/products/50,paid_search,1742318201
3348,/products/626,display,1742318201
8478,/products/119,social,1742318201
7567,/products/179,organic_search,1742318201
3234,/products/554,paid_search,1742318201
2357,/products/463,referral,1742318201
9304,/products/657,paid_search,1742318201
4184,/products/148,display,1742318201
2658,/products/445,display,1742318201
8075,/products/15,paid_search,1742318201
6313,/products/671,display,1742318201
9305,/products/650,referral,1742318201
4844,/products/975,display,1742318201
5531,/products/145,referral,1742318201
4865,/products/31,organic_search,1742318201
9526,/products/705,organic_search,1742318201
6172,/products/549,referral,1742318201
8707,/products/738,social,1742318201
1538,/products/727,referral,1742318201
1467,/products/851,referral,1742318201
2805,/products/397,social,1742318201
5870,/products/634,display,1742318201
4573,/products/92,organic_search,1742318201
2205,/products/97,social,1742318201
8306,/products/227,organic_search,1742318201
3957,/products/705,social,1742318201
2694,/products/578,display,1742318201
1972,/products/705,referral,1742318201
8761,/products/921,social,1742318201
8592,/products/543,social,1742318201
5900,/products/258,organic_search,1742318201
1985,/products/722,social,1742318201
4529,/products/994,referral,1742318201
1911,/products/744,display,1742318201
5174,/products/598,organic_search,1742318201
4326,/products/953,referral,1742318201
8690,/products/213,organic_search,1742318201
9200,/products/704,organic_search,1742318201
570,/products/711,display,1742318201
6366,/products/775,social,1742318201
370,/products/711,display,1742318201
7514,/products/669,paid_search,1742318201
6071,/products/501,social,1742318201
3151,/products/434,social,1742318201
6612,/products/916,referral,1742318201
1935,/products/122,social,1742318201
9069,/products/333,social,1742318201
2091,/products/51,organic_search,1742318201
8815,/products/997,social,1742318201
9713,/products/429,social,1742318201
5646,/products/30,display,1742318201
2142,/products/667,referral,1742318201
5874,/products/154,organic_search,1742318201
8128,/products/435,social,1742318201
3209,/products/842,referral,1742318201
1905,/products/190,paid_search,1742318201
7850,/products/820,referral,1742318201
2216,/products/375,paid_search,1742318201
6647,/products/285,referral,1742318201
652,/products/58,social,1742318201
3385,/products/900,organic_search,1742318201
6674,/products/808,display,1742318201
1590,/products/564,organic_search,1742318201
8892,/products/242,display,1742318201
1332,/products/212,organic_search,1742318201
5592,/products/411,paid_search,1742318201
8683,/products/911,organic_search,1742318201
8703,/products/46,referral,1742318201
539,/products/889,organic_search,1742318201
8066,/products/563,organic_search,1742318201
7876,/products/491,referral,1742318201
2128,/products/748,display,1742318201
7245,/products/249,social,1742318201
442,/products/962,organic_search,1742318201
7783,/products/800,organic_search,1742318201
78,/products/21,organic_search,1742318201
6832,/products/249,paid_search,1742318201
2998,/products/769,display,1742318201
5327,/products/832,paid_search,1742318201
515,/products/320,referral,1742318201
6168,/products/318,referral,1742318201
4115,/products/557,referral,1742318201
9373,/products/451,display,1742318201
6031,/products/488,social,1742318201
6341,/products/921,paid_search,1742318201
4520,/products/986,referral,1742318201
1988,/products/628,display,1742318201
3165,/products/47,referral,1742318201
4692,/products/999,referral,1742318201
8670,/products/690,referral,1742318201
8853,/products/574,display,1742318201
658,/products/841,referral,1742318201
7815,/products/449,organic_search,1742318201
1113,/products/72,display,1742318201
5247,/products/366,organic_search,1742318201
7542,/products/925,paid_search,1742318201
5019,/products/592,display,1742318201
5399,/products/387,referral,1742318201
2898,/products/257,organic_search,1742318201
1849,/products/779,social,1742318201
4930,/products/177,paid_search,1742318201
5147,/products/979,display,1742318201
9522,/products/689,paid_search,1742318201
9669,/products/913,social,1742318201
1503,/products/548,organic_search,1742318201
8743,/products/755,social,1742318201
9554,/products/415,referral,1742318201
3297,/products/538,social,1742318201
8147,/products/589,display,1742318201
3746,/products/295,referral,1742318201
6303,/products/337,organic_search,1742318201
1046,/products/608,referral,1742318201
9908,/products/173,social,1742318201
2492,/products/467,organic_search,1742318201
9487,/products/109,organic_search,1742318201
511,/products/129,paid_search,1742318201
3889,/products/694,referral,1742318201
2429,/products/253,organic_search,1742318201
4956,/products/262,social,1742318201
9147,/products/653,social,1742318201
3710,/products/840,referral,1742318201
8437,/products/197,referral,1742318201
5566,/products/234,display,1742318201
5042,/products/420,referral,1742318201
6311,/products/984,display,1742318201
6720,/products/707,paid_search,1742318201
9076,/products/134,referral,1742318201
341,/products/165,organic_search,1742318201
206,/products/92,paid_search,1742318201
677,/products/359,display,1742318201
6941,/products/772,referral,1742318201
9207,/products/330,referral,1742318201
9436,/products/865,social,1742318201
7531,/products/0,referral,1742318201
6930,/products/457,social,1742318201
8992,/products/277,paid_search,1742318201
4296,/products/156,referral,1742318201
1389,/products/783,display,1742318201
9147,/products/131,social,1742318201
3034,/products/206,referral,1742318201
3639,/products/845,referral,1742318201
9696,/products/32,social,1742318201
7956,/products/739,referral,1742318201
9792,/products/336,organic_search,1742318201
5981,/products/718,display,1742318201
8080,/products/874,organic_search,1742318201
5522,/products/108,referral,1742318201
4735,/products/974,social,1742318201
9866,/products/685,paid_search,1742318201
620,/products/766,referral,1742318201
1725,/products/777,paid_search,1742318201
6506,/products/288,display,1742318201
6180,/products/77,paid_search,1742318201
8362,/products/820,organic_search,1742318201
5312,/products/118,organic_search,1742318201
9500,/products/131,display,1742318201
3680,/products/840,referral,1742318201
5367,/products/674,social,1742318201
6243,/products/965,paid_search,1742318201
8622,/products/246,display,1742318201
